PTH-G01-25/05077;ECF-G01-25/04008;2726;MSDMOLACE0005;0.01000;20000.0000000000000;20000.0000000000000;200.00000;2025-11-04 00:00:00.000;1000
PTH-G01-25/05078;ECF-G01-25/01987;2670;EMBCXSACE0023;0.53000;1500.0000000000000;1500.0000000000000;795.00000;2025-11-04 00:00:00.000;5000
PTH-G01-25/05079;" ";0288;MPRALUACE0025;2.32000;5440.0000000000000;5440.0000000000000;12620.80000;2025-11-04 00:00:00.000;1000
PTH-G01-25/05082;ECF-G01-25/03233;1171;MSDCRVFEC0024;0.02450;5000.0000000000000;5000.0000000000000;122.50000;2025-11-04 00:00:00.000;1000
PTH-G01-25/05082;ECF-G01-25/03886;1171;MSDCRVOSC0049;0.16800;1528.0000000000000;1528.0000000000000;256.70400;2025-11-04 00:00:00.000;2000
PTH-G01-25/05082;ECF-G01-25/03886;1171;MSDCRVOSC0048;0.15000;1437.0000000000000;1437.0000000000000;215.55000;2025-11-04 00:00:00.000;3000
PTH-G01-25/05082;ECF-G01-25/04003;1171;MSDCRVFEC0016;0.01700;23000.0000000000000;23000.0000000000000;391.00000;2025-11-04 00:00:00.000;4000
PTH-G01-23/02059;ECF-G01-23/01657;0049;MPRINOFEC0010;3.45000;2112.0000000000000;2112.0000000000000;7286.40000;2023-04-17 00:00:00.000;1000
PTH-G01-23/02060;ECF-G01-23/01233;0049;MPRINOOSC0003;3.45000;1570.0000000000000;1570.0000000000000;5416.50000;2023-04-17 00:00:00.000;1000
PTH-G01-23/02061;ECF-G01-23/01694;0353;FSEOLE0002;143.00000;2.0000000000000;2.0000000000000;286.00000;2023-04-17 00:00:00.000;1000
PTH-G01-23/02066;ECF-G01-22/03033;2690;MSDCRVFEC0010;0.02000;2500.0000000000000;2500.0000000000000;50.00000;2023-04-17 00:00:00.000;1000
PTH-G01-23/02066;ECF-G01-22/03033;2690;MSDCRVFEC0010;0.02000;2500.0000000000000;2500.0000000000000;50.00000;2023-04-17 00:00:00.000;2000
PTH-G01-23/02074;ECF-G01-23/01156;2670;EMBCXSFEC0016;0.12000;3520.0000000000000;3520.0000000000000;422.40000;2023-04-17 00:00:00.000;1000
PTH-G01-23/02074;ECF-G01-23/01517;2670;EMBCXSFEC0031;0.32000;1154.0000000000000;1154.0000000000000;369.28000;2023-04-17 00:00:00.000;2000
PTH-G01-23/02066;ECF-G01-23/01618;2690;MSDCRVOSC0014;0.10000;1770.0000000000000;1770.0000000000000;177.00000;2023-04-17 00:00:00.000;3000
PTH-G01-23/02066;ECF-G01-23/01393;2690;MSDCRVACE0037;0.14000;6285.0000000000000;6285.0000000000000;879.90000;2023-04-17 00:00:00.000;4000
PTH-G01-23/02066;ECF-G01-23/01393;2690;MSDCRVACE0037;0.14000;4215.0000000000000;4215.0000000000000;590.10000;2023-04-17 00:00:00.000;5000
PTH-G01-23/02067;ECF-G01-22/03176;0049;MPRINOFEC0020;4.75000;5000.0000000000000;5000.0000000000000;23750.00000;2023-04-17 00:00:00.000;1000
PTH-G01-23/02067;ECF-G01-22/03176;0049;MPRINOFEC0020;4.75000;5277.0000000000000;5277.0000000000000;25065.75000;2023-04-17 00:00:00.000;2000
PTH-G01-23/02069;ECF-G01-23/00754;2712;MPRALUDOB0052;4.06000;322.4520000000000;322.4520000000000;1309.15510;2023-04-17 00:00:00.000;1000
PTH-G01-23/02069;ECF-G01-23/00754;2712;MPRALUDOB0051;4.06000;312.3120000000000;312.3120000000000;1267.98670;2023-04-17 00:00:00.000;2000
PTH-G01-23/02070;" ";0892;EMBCXSOSC0020;0.75000;757.0000000000000;757.0000000000000;567.75000;2023-04-17 00:00:00.000;1000
PTH-G01-23/02074;ECF-G01-23/00985;2670;EMBCXSACE0025;0.56000;1005.0000000000000;1005.0000000000000;562.80000;2023-04-17 00:00:00.000;3000
PTH-G01-23/02075;ECF-G01-23/01524;0300;MPRACFFEC0012;0.93000;2789.0000000000000;2789.0000000000000;2593.77000;2023-04-17 00:00:00.000;1000
PTH-G01-23/02083;" ";0001;EMBFOLACE0003;0.02830;3000.0000000000000;3000.0000000000000;84.90000;2023-04-17 00:00:00.000;1000
PTH-G01-23/02084;" ";1005;MSDDIVACE0005;8.98000;200.0000000000000;200.0000000000000;1796.00000;2023-04-17 00:00:00.000;1000
PTH-G01-23/02085;ECF-G01-23/01415;1027;MPRINJACE0015;3.54000;19443.0000000000000;19443.0000000000000;68828.22000;2023-04-17 00:00:00.000;1000
PTH-G01-23/02085;ECF-G01-23/01415;1027;MPRINJACE0015;3.49000;5194.0000000000000;5194.0000000000000;18127.06000;2023-04-17 00:00:00.000;2000
PTH-G01-23/02093;ECF-G01-23/01522;0247;MSDPARACE0051;0.01850;11500.0000000000000;11500.0000000000000;212.75000;2023-04-18 00:00:00.000;3000
PTH-G01-21/01669;ECF-G01-20/03007;0857;MPRACFFEC0005;0.64100;344.0000000000000;344.0000000000000;220.50400;2021-04-06 00:00:00.000;1000
PTH-G01-21/01669;ECF-G01-20/03007;0857;MPRACFFEC0005;0.64100;96.0000000000000;96.0000000000000;61.53600;2021-04-06 00:00:00.000;2000
PTH-G01-21/01669;ECF-G01-20/03007;0857;MPRACFFEC0005;0.64100;1440.0000000000000;1440.0000000000000;923.04000;2021-04-06 00:00:00.000;3000
PTH-G01-21/01669;ECF-G01-20/03017;0857;MPRACFFEC0037;0.64100;58.0000000000000;58.0000000000000;37.17800;2021-04-06 00:00:00.000;4000
PTH-G01-21/01669;ECF-G01-20/03017;0857;MPRACFFEC0037;0.64100;1420.0000000000000;1420.0000000000000;910.22000;2021-04-06 00:00:00.000;5000
PTH-G01-21/01669;ECF-G01-20/03012;0857;MPRACFFEC0026;0.64100;238.0000000000000;238.0000000000000;152.55800;2021-04-06 00:00:00.000;6000
PTH-G01-21/01669;ECF-G01-20/03009;0857;MPRACFFEC0014;0.75800;1368.0000000000000;1368.0000000000000;1036.94400;2021-04-06 00:00:00.000;7000
PTH-G01-21/01669;ECF-G01-20/03015;0857;MPRACFFEC0032;0.75800;510.0000000000000;510.0000000000000;386.58000;2021-04-06 00:00:00.000;8000
PTH-G01-21/01693;ECF-G01-21/01124;2719;MPRACFACE0003;1.19000;1.0000000000000;1.0000000000000;1.19000;2021-04-07 00:00:00.000;1000
PTH-G01-21/01693;ECF-G01-21/01124;2719;MPRACFACE0003;1.19000;2565.0000000000000;2565.0000000000000;3052.35000;2021-04-07 00:00:00.000;2000
PTH-G01-21/01675;ECF-G01-20/02998;0247;MSDPARACE0009;0.00800;126000.0000000000000;126000.0000000000000;1008.00000;2021-04-06 00:00:00.000;1000
PTH-G01-21/01675;ECF-G01-20/03002;0247;MSDPARACE0051;0.01000;20000.0000000000000;20000.0000000000000;200.00000;2021-04-06 00:00:00.000;2000
PTH-G01-21/01675;ECF-G01-20/03002;0247;MSDPARACE0051;0.01000;20000.0000000000000;20000.0000000000000;200.00000;2021-04-06 00:00:00.000;3000
PTH-G01-21/01675;ECF-G01-20/03002;0247;MSDPARACE0051;0.01000;20000.0000000000000;20000.0000000000000;200.00000;2021-04-06 00:00:00.000;4000
PTH-G01-21/01673;ECF-G01-21/00947;1171;MSDCRVFEC0025;0.06200;12000.0000000000000;12000.0000000000000;744.00000;2021-04-06 00:00:00.000;1000
PTH-G01-21/01673;ECF-G01-21/00969;1171;MSDPERACE0001;0.08930;5148.0000000000000;5148.0000000000000;459.71640;2021-04-06 00:00:00.000;2000
PTH-G01-21/01673;ECF-G01-21/01317;1171;MSDCRVFEC0020;0.03600;5097.0000000000000;5097.0000000000000;183.49200;2021-04-06 00:00:00.000;3000
PTH-G01-21/01673;ECF-G01-20/03584;1171;MSDCRVFEC0023;0.01910;15000.0000000000000;15000.0000000000000;286.50000;2021-04-06 00:00:00.000;4000
PTH-G01-21/01673;ECF-G01-21/00226;1171;MSDFIELOSC0001;0.37000;5000.0000000000000;5000.0000000000000;1850.00000;2021-04-06 00:00:00.000;5000
PTH-G01-21/01673;ECF-G01-21/00225;1171;MSDCRVFEC0035;0.12000;5000.0000000000000;5000.0000000000000;600.00000;2021-04-06 00:00:00.000;6000
PTH-G01-21/01673;ECF-G01-21/00195;1171;MSDCRVFEC0004;0.01900;30000.0000000000000;30000.0000000000000;570.00000;2021-04-06 00:00:00.000;9000
PTH-G01-21/01673;ECF-G01-21/00235;1171;MSDCRVACE0001;0.11400;1350.0000000000000;1350.0000000000000;153.90000;2021-04-06 00:00:00.000;10000
PTH-G01-21/01673;ECF-G01-21/00214;1171;MSDCRVFEC0031;0.02070;15000.0000000000000;15000.0000000000000;310.50000;2021-04-06 00:00:00.000;11000
PTH-G01-21/01674;ECF-G01-21/01708;2726;MSDMOLACE2915;0.01010;5000.0000000000000;5000.0000000000000;50.50000;2021-04-06 00:00:00.000;1000
PTH-G01-21/01676;ECF-G01-20/03146;2670;EMBCXSACE0023;0.48000;100.0000000000000;100.0000000000000;48.00000;2021-04-07 00:00:00.000;1000
PTH-G01-21/01677;ECF-G01-21/01522;6080;MSDBUCDOB0007;0.02000;116955.0000000000000;116955.0000000000000;2339.10000;2021-04-07 00:00:00.000;1000
PTH-G01-21/01678;ECF-G01-21/01767;0192;MPRACFFEC0012;0.98000;2110.0000000000000;2110.0000000000000;2067.80000;2021-04-07 00:00:00.000;1000
PTH-G01-21/01678;ECF-G01-21/01767;0192;MPRACFFEC0022;0.98000;1215.0000000000000;1215.0000000000000;1190.70000;2021-04-07 00:00:00.000;2000
PTH-G01-21/01682;ECF-G01-20/02921;1005;MSDDIVACE0005;7.35000;200.0000000000000;200.0000000000000;1470.00000;2021-04-07 00:00:00.000;1000
PTH-G01-21/01685;ECF-G01-20/03146;2670;EMBCXSACE0023;0.48000;440.0000000000000;440.0000000000000;211.20000;2021-04-07 00:00:00.000;1000
PTH-G01-20/00264;ECF-G01-20/00241;0292;MPRTPOACE0057;9.02000;20.0000000000000;20.0000000000000;180.40000;2020-03-13 00:00:00.000;2000
PTH-G01-20/00324;ECF-G01-20/00132;0196;MSDPAROSC0008;0.00840;5000.0000000000000;5000.0000000000000;42.00000;2020-03-24 00:00:00.000;12000
PTH-G01-20/00324;ECF-G01-20/00114;0196;MSDPARFEC0011;0.00640;100000.0000000000000;100000.0000000000000;640.00000;2020-03-24 00:00:00.000;13000
PTH-G01-20/00287;ECF-G01-20/00035;1171;MSDCRVFEC0024;0.02140;10000.0000000000000;10000.0000000000000;214.00000;2020-03-18 00:00:00.000;5000
PTH-G01-20/00288;ECF-G01-20/00206;1171;MSDFIELDOB0004;0.47000;2486.0000000000000;2486.0000000000000;1168.42000;2020-03-18 00:00:00.000;1000
PTH-G01-20/00264;ECF-G01-20/00241;0292;MPRTPOACE0059;8.36000;50.0000000000000;50.0000000000000;418.00000;2020-03-13 00:00:00.000;3000
PTH-G01-20/00265;" ";0353;FSEOLE0001;65.60000;2.0000000000000;2.0000000000000;131.20000;2020-03-13 00:00:00.000;1000
PTH-G01-20/00266;ECF-G01-20/00231;0277;MPRTPOACE0051;18.00000;40.0000000000000;40.0000000000000;720.00000;2020-03-13 00:00:00.000;1000
PTH-G01-20/00267;ECF-G01-20/00232;0093;MPRTPOACE0018;5.87120;50.0000000000000;50.0000000000000;293.56000;2020-03-13 00:00:00.000;1000
PTH-G01-20/00288;ECF-G01-20/00035;1171;MSDCRVFEC0024;0.02140;5000.0000000000000;5000.0000000000000;107.00000;2020-03-18 00:00:00.000;2000
PTH-G01-20/00267;ECF-G01-20/00232;0093;MPRTPOACE0079;4.45040;600.0000000000000;600.0000000000000;2670.24000;2020-03-13 00:00:00.000;2000
PTH-G01-20/00282;" ";1171;MSDCRVOSC0029;0.09650;2507.0000000000000;2507.0000000000000;241.92550;2020-03-16 00:00:00.000;9000
PTH-G01-20/00282;" ";1171;MSDCRVOSC0019;0.06200;2568.0000000000000;2568.0000000000000;159.21600;2020-03-16 00:00:00.000;10000
PTH-G01-20/00282;" ";1171;MSDCRVACE0001;0.11400;1550.0000000000000;1550.0000000000000;176.70000;2020-03-16 00:00:00.000;11000
PTH-G01-20/00282;ECF-G01-20/00033;1171;MSDCRVOSC0003;0.16500;1000.0000000000000;1000.0000000000000;165.00000;2020-03-16 00:00:00.000;12000
PTH-G01-20/00268;" ";0334;EMBCXSFEC0034;0.43000;370.0000000000000;370.0000000000000;159.10000;2020-03-13 00:00:00.000;1000
PTH-G01-20/00285;ECF-G01-20/00260;2675;EMBDIVFEC0003;7.65000;2.0000000000000;2.0000000000000;15.30000;2020-03-18 00:00:00.000;1000
PTH-G01-20/00286;ECF-G01-20/00188;1088;MSDPARFEC0006;0.00500;475000.0000000000000;475000.0000000000000;2375.00000;2020-03-18 00:00:00.000;1000
PTH-G01-20/00287;ECF-G01-20/00036;1171;MSDPEROSC0001;0.19000;2500.0000000000000;2500.0000000000000;475.00000;2020-03-18 00:00:00.000;1000
PTH-G01-20/00287;ECF-G01-20/00036;1171;MSDPEROSC0001;0.19000;5000.0000000000000;5000.0000000000000;950.00000;2020-03-18 00:00:00.000;2000
PTH-G01-20/00268;" ";0334;EMBCXSFEC0033;0.44000;3330.0000000000000;3330.0000000000000;1465.20000;2020-03-13 00:00:00.000;2000
PTH-G01-20/00268;" ";0334;EMBCXSFEC0036;0.50000;1110.0000000000000;1110.0000000000000;555.00000;2020-03-13 00:00:00.000;3000
PTH-G01-20/00269;" ";0334;EMBCXSFEC0040;0.50000;734.0000000000000;734.0000000000000;367.00000;2020-03-13 00:00:00.000;1000
PTH-G01-20/00270;" ";0309;MPRALUACE0004;2.80000;51.0000000000000;51.0000000000000;142.80000;2020-03-13 00:00:00.000;1000
PTH-G01-20/00271;ECF-G01-20/00144;0256;MPRALUOSC0002;3.64000;502.2000000000000;502.2000000000000;1828.00800;2020-03-13 00:00:00.000;1000
