Familia,Resultado,DocumentID,Filename,ValueText,RevisionNo
_SW_Detailing_Mode_,03-52-033N,35607,03-52-033N - OBT033_versao soft-close.SLDDRW,0,3
_SW_Detailing_Mode_,01-77-250,35610,01-77-250 - Caixeta 7791.SLDDRW,0,2
_SW_Detailing_Mode_,EP06304001,35620,EP06304001 - Calços 3040.SLDDRW,0,2
_SW_Detailing_Mode_,03-77-150,35627,03-77-150 - Zarelho 7715 92x25.SLDDRW,0,2
_SW_Detailing_Mode_,EP05520004,35634,EP05520004 - Régua Inox CCV - Esquadro.SLDDRW,0,2
_SW_Detailing_Mode_,01-52-013,35636,01-52-013 - Régua Inox CCV.SLDDRW,0,2
_SW_Detailing_Mode_,EP06285003,35638,EP06285003 - 08-28-052_Punho 2850.SLDDRW,0,3
_SW_Detailing_Mode_,EP10003013,35709,EP10003013 - M416910-00 & M416970-00.SLDDRW,0,3
_SW_Detailing_Mode_,EP10003014,35711,EP10003014 - M416920 & M416980.SLDDRW,0,3
_SW_Detailing_Mode_,EP10003015,35713,EP10003015 - M416930 & M416990.SLDDRW,0,3
_SW_Detailing_Mode_,EP06761505,35732,EP06761505 - Guia da Roda A 7615 03-76-023 e 03-76-035.SLDDRW,0,3
_SW_Detailing_Mode_,EP10003005,36137,EP10003005 - semi-fixed Arm cravo 1 e 2.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVFEC0030,36161,"MSDCRVFEC0030 - CRAVO ROSCA ø 5,5x15,3 M3.SLDDRW",0,2
_SW_Detailing_Mode_,MSDCRVFEC0026,36162,"MSDCRVFEC0026 - CRAVO ROSCA Fº ø 5,5x14,5 R.M3.SLDDRW",0,2
_SW_Detailing_Mode_,MSDCRVFEC0010,36163,"MSDCRVFEC0010 - CRAVO ø 5x7,4.SLDDRW",0,2
_SW_Detailing_Mode_,MSDCRVFEC0006,36167,MSDCRVFEC0006  - Cravo Ø8x20.6.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVACE0028,36168,MSDCRVACE0028.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVACE0021,36169,MSDCRVACE0021.SLDDRW,0,2
_SW_Detailing_Mode_,MSDPERFEC0005,36170,"MSDPERFEC0005 - Perno Ø5x10,5.SLDDRW",0,2
_SW_Detailing_Mode_,MSDPERFEC0003,36171,"MSDPERFEC0003 - Perno Ø6,5x26,5 M4.SLDDRW",0,2
_SW_Detailing_Mode_,MSDFIELFEC0002,36172,MSDFIELFEC0002 - Fiel Ø8x85 -Anulado(ensaio).SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVFEC0034,36173,MSDCRVFEC0034.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVFECxxxx,36174,MSDCRVFECxxxx.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVFEC0022,36175,"MSDCRVFEC0022 - Cravo Ø6x13,6mm.slddrw",0,2
_SW_Detailing_Mode_,MSDCRVFEC0020,36176,MSDCRVFEC0020.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVFEC0017,36177,"MSDCRVFEC0017 - Cravo com recartilha Ø3,5x5,6mm.slddrw",0,2
_SW_Detailing_Mode_,03-77-300,36195,03-77-300 - Cravo direiro maior 7715-16.SLDDRW,0,3
_SW_Detailing_Mode_,03-77-129,36196,03-77-129 - Cravo-esquerdo-7715-16.SLDDRW,0,2
_SW_Detailing_Mode_,03-77-128,36197,03-77-128 - Cravo-direiro-7715-16.SLDDRW,0,2
_SW_Detailing_Mode_,03-52-095,36200,03-52-095 - Excêntrico OBT095.SLDDRW,0,2
_SW_Detailing_Mode_,EP06000012,36205,EP06000012 - OBT008 + OBT021B + OBT021A + PorcaOBT095 + ExcêntricoOBT095 + OBT025A + OBT025B.SLDDRW,0,3
_SW_Detailing_Mode_,EP10003004,36221,EP10003004 - MF0100 pré-montado (cravado).SLDDRW,0,3
_SW_Detailing_Mode_,EP10003007,36225,EP10003007 - 012560 ou 012580 com cravo.SLDDRW,0,3
_SW_Detailing_Mode_,MSDPERACE0014,36230,MSDPERACE0014 - Perno Ø8x22.SLDDRW,0,2
_SW_Detailing_Mode_,MSDPERACE0001,36231,MSDPERACE0001 - Cravo Ø19.5x8.SLDDRW,0,2
_SW_Detailing_Mode_,MSDPARFEC0005,36232,"MSDPARFEC0005 - Parafuso Red 7,6x25,4 M6.SLDDRW",0,2
_SW_Detailing_Mode_,MSDFIELDOB0018,36234,MSDFIELDOB0018 - Fiel Ø7x81 recartilhado.SLDDRW,0,2
_SW_Detailing_Mode_,MSDFIELDOB0011,36235,MSDFIELDOB0011.SLDDRW,0,2
_SW_Detailing_Mode_,MSDFIELOSC0003,36233,MSDFIELOSC0003.SLDDRW,0,2
_SW_Detailing_Mode_,MSDFIELDOB0004,36236,MSDFIELDOB0004 - Fiel 7100 Ø10x115.slddrw,0,2
_SW_Detailing_Mode_,MSDFIELDOB0001,36237,MSDFIELDOB0001 - Fiel 8100 Ø10x104.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVOSC0004,36238,MSDCRVOSC0004.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVOSC0003,36239,MSDCRVOSC0003.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVFEC0040,36240,MSDCRVFEC0040 - Cravo fechadura 92.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVFEC0035,36241,MSDCRVFEC0035.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVFEC0032,36242,"MSDCRVFEC0032 - Cravo 5x18,6.SLDDRW",0,2
_SW_Detailing_Mode_,MSDCRVFEC0027,36243,MSDCRVFEC0027.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVFEC0021,36245,MSDCRVFEC0021.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVFEC0018,36246,MSDCRVFEC0018.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVFEC0015,36247,MSDCRVFEC0015 - CRAVO Fº QUAD. 5x20-2 RESP..SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVFEC0014,36248,"MSDCRVFEC0014 - Cravo Fº Ø5x15,6 -2 Resp 3,4.SLDDRW",0,2
_SW_Detailing_Mode_,MSDCRVFEC0013,36249,MSDCRVFEC0013.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVFEC0009,36250,MSDCRVFEC0009.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVFEC0008,36251,MSDCRVFEC0008.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVFEC0007,36252,MSDCRVFEC0007.SLDDRW,0,2
_SW_Detailing_Mode_,MSDCRVFEC0003,36253,"MSDCRVFEC0003 - Quadra 7mmx28,5mm.SLDDRW",0,2
_SW_Detailing_Mode_,MSDANIFEC0004,36254,"MSDANIFEC0004 - Anilha latao Red Ø11,7x2,4.SLDDRW",0,2
_SW_Detailing_Mode_,MSDPEROSC0001,36255,MSDPEROSC0001 - Cravo sextavado - Ø9.8x5.SLDDRW,0,2
_SW_Detailing_Mode_,EP10003008,36259,EP10003008 - 012550 e 012570 com cravo.SLDDRW,0,3
_SW_Detailing_Mode_,EP10003003,36276,EP10003003 - tesoura inf Rh e Lh.SLDDRW,0,3
_SW_Detailing_Mode_,01-97-178_Testa,36278,01-97-178_Testa 9791 24.SLDDRW,0,4
_SW_Detailing_Mode_,EP05979101,36279,EP05979101 - 01-97-178_Testa 9791 24 (old).SLDDRW,0,5
_SW_Detailing_Mode_,EP15003020,36376,EP15003020 - Montagem LU0100 com perno.SLDDRW,0,3
_SW_Detailing_Mode_,EP15003005,36378,EP15003005 - Pré-montagem MG0100 ou MH0100.SLDDRW,0,3
_SW_Detailing_Mode_,EP15003013,36538,EP15003013 - Ensemble terminal AK.SLDDRW,0,3
_SW_Detailing_Mode_,EP09003008,36542,EP09003008 - Roscar LU0100.SLDDRW,0,3
_SW_Detailing_Mode_,02-10-001,36629,02-10-001 - Aba curva dob 1000.SLDDRW,0,3
_SW_Detailing_Mode_,03-52-002,36711,03-52-002 - Calço reforço fixaçao oscilo.SLDDRW,0,3
_SW_Detailing_Mode_,7100docCertif,36726,7100docCertif.SLDDRW,0,3
_SW_Detailing_Mode_,EP10520001,36808,EP10520001 - Haste CCV com Bloqueador (GNS).SLDDRW,0,3
_SW_Detailing_Mode_,03-77-153,36858,03-77-153 - Roleto 7715.SLDDRW,0,3
_SW_Detailing_Mode_,EP06771603,36859,EP06771603 - 03-77-153 - Roleto 7715.SLDDRW,0,3
_SW_Detailing_Mode_,EP05779103,36862,EP05779103 - 01-77-250 Caixeta 7791.SLDDRW,0,3
_SW_Detailing_Mode_,03-55-105,36870,03-55-105 - OBT105 Dir.SLDDRW,0,4
_SW_Detailing_Mode_,EP05771501,36879,EP05771501 - Corrediça Pontas 7715.SLDDRW,0,3
_SW_Detailing_Mode_,01-77-748,36901,01-77-748 - Guia da Mola do Zarelho.SLDDRW,0,3
_SW_Detailing_Mode_,EP05771505,36902,EP05771505 - 01-77-748 - Guia da Mola do Zarelho.SLDDRW,0,4
_SW_Detailing_Mode_,EP06520014,36920,EP06520014 - 03-52-026S - OBT 026.SLDDRW,0,4
_SW_Detailing_Mode_,01-77-592,36931,01-77-592 - Testa 7715 3 pontos 1600.SLDDRW,0,3
_SW_Detailing_Mode_,EP05771514,36932,EP05771514 - 01-77-592 - Testa 7715 3 pontos 1600.SLDDRW,0,3
_SW_Detailing_Mode_,EP06280002,36935,EP06280002 - Interior 2800.SLDDRW,0,5
_SW_Detailing_Mode_,EP06250001,36948,EP06250001 - Corpo 2500.slddrw,0,3
_SW_Detailing_Mode_,EP06520013,36950,EP06520013 - OBT095A + OBT095B.SLDDRW,0,3
_SW_Detailing_Mode_,EP07520002,36953,EP07520002 - Corte OBT018.SLDDRW,0,3
_SW_Detailing_Mode_,EP05520002,36954,EP05520002 - balances OBT018.SLDDRW,0,3
_SW_Detailing_Mode_,EP09520002,36955,EP09520002 - Escarear OBT018.SLDDRW,0,3
_SW_Detailing_Mode_,EP06771602,36956,EP06771602 - Porca CT3-CT5 ; calço fech ALV ; guia do roleto.SLDDRW,0,3
_SW_Detailing_Mode_,EP06771601,36957,EP06771601 - Anilha 7794 ; topo peq testa U 7716 ; topo grd testa U 7716.SLDDRW,0,3
_SW_Detailing_Mode_,EP06771510,36959,EP06771510 - Tampa traseira 7715.SLDDRW,0,2
_SW_Detailing_Mode_,EP06306001_C,36983,EP06306001_C - Caixa + roda fecho multiponto (old).slddrw,0,2
_SW_Detailing_Mode_,EP06000009,36986,EP06000009 - OBT024 + OBT033 + OBT034.SLDDRW,0,2
_SW_Detailing_Mode_,EP06771505,36993,EP06771505 - Linguas 7715;7716.SLDDRW,0,5
_SW_Detailing_Mode_,EP06350001,37004,EP06350001 - Espelho 3500 ; excentrico CT ALV.SLDDRW,0,4
_SW_Detailing_Mode_,EP06302003,37006,EP06302003 - Fecho 3020-1.SLDDRW,0,3
_SW_Detailing_Mode_,EP06153001,37008,EP06153001 - Corpo + tarugo 1530.SLDDRW,0,4
_SW_Detailing_Mode_,EP06771506,37010,EP06771506 - Rabo do trinco 7715 (35;30;25) ; cravo pintura.SLDDRW,0,4
_SW_Detailing_Mode_,EP00006001,37041,EP00006001 - Maquinar 03-52-300 Erreti.SLDDRW,0,4
_SW_Detailing_Mode_,MSDANIACE0029,37072,MSDANIACE0029 - anilha latão.SLDDRW,0,4
_SW_Detailing_Mode_,01-77-652,37126,01-77-652 - Chapa testa pontas 7715.SLDDRW,0,3
_SW_Detailing_Mode_,EP05771515,37127,EP05771515 - Chapa testa das pontas 7715.SLDDRW,0,3
_SW_Detailing_Mode_,01-77-651,37130,01-77-651 - Chapa testa Central 7715-7797ST-7797-7797R.SLDDRW,0,3
_SW_Detailing_Mode_,EP05771516,37136,EP05771516 - 01-77-651 - Chapa testa Central 7715-7797ST-7797-7797R.SLDDRW,0,3
_SW_Detailing_Mode_,MSDPARFEC0029,37157,MSDPARFEC0029 - Parafuso trilobular especial.SLDDRW,0,2
_SW_Detailing_Mode_,03-30-704,37158,03-30-704 Sosoares Calço JT.SLDDRW,0,6
_SW_Detailing_Mode_,EP06520011,37198,EP06520011 - Ligador do compasso OBT083.SLDDRW,0,2
_SW_Detailing_Mode_,03-30-703,37207,03-30-703 - CT 3060 JT SOS.SLDDRW,0,4
_SW_Detailing_Mode_,EP15003056,37247,EP15003056 - Montagem H48106 (Punho -AAI100).SLDDRW,0,3
_SW_Detailing_Mode_,EP15003057,37251,EP15003057 - Montagem H48107 (Punho -AAK100).SLDDRW,0,3
_SW_Detailing_Mode_,01-77-314,37259,01-77-314 - Espelho 7715x35x85.SLDDRW,0,3
_SW_Detailing_Mode_,03-77-132,37263,03-77-132 - Porca CTs com marca GNS.SLDDRW,0,3
_SW_Detailing_Mode_,EP05771604,37272,EP05771604 - Caixas e espelhos  7715-16x85.SLDDRW,0,3
_SW_Detailing_Mode_,01-77-056,37274,01-77-056 - Testa-7716x22.SLDDRW,0,3
_SW_Detailing_Mode_,01-77-059,37276,01-77-059 - Testa-7716x24.SLDDRW,0,3
_SW_Detailing_Mode_,EP05771606,37278,EP05771606 - 01-77-056 ; 01-77-059 - Testa 7716-7794-7797.SLDDRW,0,4
_SW_Detailing_Mode_,03-32-004,37292,03-32-004 - Corpo Fecho 3020_3.SLDDRW,0,3
_SW_Detailing_Mode_,EP15302001,37296,EP15302001 - Montagem fecho 3020-1.SLDDRW,0,3
_SW_Detailing_Mode_,EP15302002,37299,EP15302002 - Montagem fecho 3020-2.SLDDRW,0,3
_SW_Detailing_Mode_,EP15302003,37302,EP15302003 - Montagem fecho 3020-3.SLDDRW,0,4
_SW_Detailing_Mode_,01-77-205,37312,01-77-205 - Corrediça de 35 7799.SLDDRW,0,3
_SW_Detailing_Mode_,EP05779903,37327,EP05779903 - Corrediça 25 - fech 7799.SLDDRW,0,3
_SW_Detailing_Mode_,EP05779905,37329,EP05779905 - Corrediça 35 - fech 7799.SLDDRW,0,3
_SW_Detailing_Mode_,EP05770712,37384,EP05770712 - 01-77-655 - Chapa testa Central Gancho 7707.SLDDRW,0,3
_SW_Detailing_Mode_,EP06260002,37388,EP06260002 - Patilha + tarugo + cremalheira 2600.SLDDRW,0,5
_SW_Detailing_Mode_,01-77-656,37393,01-77-656 - Chapa testa Pontas 7799-7717.SLDDRW,0,4
_SW_Detailing_Mode_,EP05779104,37400,EP05779104 - 01-77-299 - Rabo da Lingua 236 20.SLDDRW,0,3
_SW_Detailing_Mode_,01-77-229,37401,01-77-229 - Rabo Lingua 25.SLDDRW,0,3
_SW_Detailing_Mode_,EP05779105,37402,EP05779105 - 01-77-229 - Rabo da Lingua 236 25.SLDDRW,0,4
_SW_Detailing_Mode_,EP05779106,37404,EP05779106 - 01-77-046 - Rabo da Lingua 236 35.SLDDRW,0,3
_SW_Detailing_Mode_,01-77-230,37405,01-77-230 - Rabo lingua 30.SLDDRW,0,4
_SW_Detailing_Mode_,EP05779107,37406,EP05779107 - 01-77-230 - Rabo da Lingua 236 30.SLDDRW,0,3
_SW_Detailing_Mode_,EP06302002,37454,EP06302002 - 03-32-002 - Régua Fecho 3020_2.SLDDRW,0,4
_SW_Detailing_Mode_,Bucha,37462,Bucha.SLDDRW,0,6
_SW_Detailing_Mode_,Calço,37474,Calço Curva_adapt.SLDDRW,0,3
_SW_Detailing_Mode_,01-15-530,37494,01-15-530 - Tampa 1530.SLDDRW,0,3
_SW_Detailing_Mode_,EP05153001,37496,EP05153001 - 01-15-530 - Tampa 1530.SLDDRW,0,3
_SW_Detailing_Mode_,EP14770701,37504,EP14770701 - 01-77-211-08 - Montagem das pontas 7007.SLDDRW,0,3
_SW_Detailing_Mode_,EP05770710,37584,EP05770710 - 01-77-236 - Corrediça do meio.SLDDRW,0,3
_SW_Detailing_Mode_,03-ALV-002,37617,03-ALV-002 - Excêntrico CT alavanca.SLDDRW,0,3
_SW_Detailing_Mode_,EP06001001,37619,EP06001001 - Punho Manon 330041.SLDDRW,0,3
_SW_Detailing_Mode_,EP10700001,37629,EP10700001 - Fecho7000.SLDDRW,0,3
_SW_Detailing_Mode_,EP10700002,37635,EP10700002 - Fecho7000.SLDDRW,0,3
_SW_Detailing_Mode_,EP05779912,37648,EP05779912 - 01-77-195 ; 01-77-196_Caixa-Espelho-Pontas 7799-7717.SLDDRW,0,3
_SW_Detailing_Mode_,01-77-195,37649,01-77-195 e 01-77-196_Caixa-Espelho-Pontas.SLDDRW,0,3
_SW_Detailing_Mode_,01-77-194,37650,01-77-194 - Espelho-Pontas especial.SLDDRW,0,3
_SW_Detailing_Mode_,EP00771501,37656,EP00771501 - Maquinar porca CTs_m.SLDDRW,0,3
_SW_Detailing_Mode_,MSDFIELDOB00--,37662,MSDFIELDOB00-- - Fiel c anilha ø7x60.SLDDRW,0,3
_SW_Detailing_Mode_,MSDFIELDOB0014,37791,MSDFIELDOB0014 - Fiel Ø7x60.SLDDRW,0,3
_SW_Detailing_Mode_,EP14771601,37800,EP14771601 - M7715_montagem-trinco.SLDDRW,0,4
_SW_Detailing_Mode_,EP05550011,37845,EP05550011 - C400 - Régua Aluminio Invisivel.SLDDRW,0,3
_SW_Detailing_Mode_,EP06000007,37862,EP06000007 - OBT066+OBT067+OBT068+OBT069+OBT205.SLDDRW,0,2
_SW_Detailing_Mode_,EP15220601,37863,EP15220601 - Montagem Terminal Simples 2206.SLDDRW,0,3
_SW_Detailing_Mode_,EP05555012,37865,EP05555012 - 01-55-018 - C500 - Régua Aluminio Invisivel.SLDDRW,0,4
_SW_Detailing_Mode_,EP06778002,37869,EP06778002 - Cravo Esquerdo-Direito.SLDDRW,0,3
_SW_Detailing_Mode_,03-77-053,37876,03-77-053 - Línguas Especial Bramial.SLDDRW,0,4
_SW_Detailing_Mode_,03-55-115,37881,03-55-115 - OBT115 Esq.SLDDRW,0,3
_SW_Detailing_Mode_,MSDPARACE0010,37894,"MSDPARACE0010 - Parafuso DIN 7981 Esp. 4,2x11.slddrw",0,3
_SW_Detailing_Mode_,Bucha,37937,Bucha 7100.SLDDRW,0,3
_SW_Detailing_Mode_,MSDCRVFEC0055,37944,MSDCRVFEC0055 - Cravo 5x16.4.SLDDRW,0,1
_SW_Detailing_Mode_,MSDPERACE0015,37966,MSDPERACE0015 - Ponteira B.SLDDRW,0,1
_SW_Detailing_Mode_,Postiço,38172,Postiço Porta Punções_2018.10.25.SLDDRW,0,1
_SW_Detailing_Mode_,Postiço,38176,Postiço Pisa_2018.10.25.SLDDRW,0,1
_SW_Detailing_Mode_,Postiço,38180,Postiço Matriz Escarear_2018.10.25.SLDDRW,0,1
_SW_Detailing_Mode_,Postiço,38184,Postiço Matriz Corte_2018.10.25.SLDDRW,0,1
_SW_Detailing_Mode_,PORTA_PUNCOES-3_9,38193,PORTA_PUNCOES-3_9.SLDDRW,0,1
_SW_Detailing_Mode_,PORTA_PUNCOES-2_11,38197,PORTA_PUNCOES-2_11.SLDDRW,0,1
_SW_Detailing_Mode_,PORTA_PUNCOES-1_12,38201,PORTA_PUNCOES-1_12.SLDDRW,0,1
_SW_Detailing_Mode_,PISA-3_9,38211,PISA-3_9.SLDDRW,0,1
_SW_Detailing_Mode_,PISA-2_14,38215,PISA-2_14.SLDDRW,0,1
_SW_Detailing_Mode_,PISA-1_8,38219,PISA-1_8.SLDDRW,0,1
_SW_Detailing_Mode_,MATRIZ-4_16,38375,MATRIZ-4_16.SLDDRW,0,1
_SW_Detailing_Mode_,MATRIZ-3_19,38378,MATRIZ-3_19.SLDDRW,0,1
_SW_Detailing_Mode_,MATRIZ-2_16,38381,MATRIZ-2_16.SLDDRW,0,1
_SW_Detailing_Mode_,MATRIZ-1_19,38385,MATRIZ-1_19.SLDDRW,0,1
_SW_Detailing_Mode_,GUIA_21,38415,GUIA_21.SLDDRW,0,1
_SW_Detailing_Mode_,BASE_19,38519,BASE_19.SLDDRW,0,1
_SW_Detailing_Mode_,Punção,38541,"Punção Resp Ø7,9_Ø6,1.SLDDRW",0,1
_SW_Detailing_Mode_,Punção,38545,Punção Novo_2.SLDDRW,0,1
_SW_Detailing_Mode_,Punção,38548,Punção Escarear 2.SLDDRW,0,1
_SW_Detailing_Mode_,Punção,38551,Punção Escarear 1.SLDDRW,0,1
_SW_Detailing_Mode_,PUNCAO_CHAMFRO_2-1,38559,PUNCAO_CHAMFRO_2-1.SLDDRW,0,1
_SW_Detailing_Mode_,EP06302001,38860,EP06302001 - Fecho 3020-3.SLDDRW,0,1
_SW_Detailing_Mode_,MSDMOLOSC2414,38862,MSDMOLOSC2414 - Mola Compasso 500 Oscilo.SLDDRW,0,1
_SW_Detailing_Mode_,MSDMOLOSC2900,38864,MSDMOLOSC2900 - Mola Compasso 300 e 400 Oscilo.SLDDRW,0,1
_SW_Detailing_Mode_,Calço,38871,Calço Curva_adapt_24_11_2022.SLDDRW,0,1
_SW_Detailing_Mode_,EP06002501,38875,EP06002501 - Calços JT e JE SoSoares.SLDDRW,0,1
_SW_Detailing_Mode_,EP05779122,38900,EP05779122 - 01-77-550 - CT 7791 TU Inferior.SLDDRW,0,1
_SW_Detailing_Mode_,EP05779124,38901,EP05779124 - 01-77-551 - CT 7791 TU Superior.SLDDRW,0,1
_SW_Detailing_Mode_,EP05771518,38902,EP05771518 - Testas 7715 Sosoares.SLDDRW,0,1
_SW_Detailing_Mode_,EP06002502,38904,EP06002502 - Centrador 3060 + CT JE + CT JT SOSoares 03-30-700 ; 03-30-702 ; 03-30-703.SLDDRW,0,1
_SW_Detailing_Mode_,306075300,38905,306075300.SLDDRW,0,1
_SW_Detailing_Mode_,EP,38910,EP - Calço Erreti_Klill.SLDDRW,0,1
_SW_Detailing_Mode_,EP06006003,38911,EP06006003 - Calço Erreti_Klill.SLDDRW,0,1
_SW_Detailing_Mode_,EP07009501,38915,EP07009501 - Dobradiça GG curva.SLDDRW,0,1
_SW_Detailing_Mode_,EP05009501,38916,EP05009501 - Dobradiça GG curva.SLDDRW,0,1
_SW_Detailing_Mode_,EP09009501,38917,EP09009501 - Escarear Dobradiça GG curva.SLDDRW,0,1
_SW_Detailing_Mode_,3062x600x15,38918,3062x600x15.SLDDRW,0,1
_SW_Detailing_Mode_,3062x1000x15,38924,3062x1000x15.SLDDRW,0,1
_SW_Detailing_Mode_,EP00002501,38923,EP00002501 - Maquinar obt068 e obt023.SLDDRW,0,1
_SW_Detailing_Mode_,EP05306008_D,38926,EP05306008_D - Regua 3060x1600x15 ; Testa 3060x1800x15 (old).slddrw,0,1
_SW_Detailing_Mode_,EP06152001,38938,EP06152001 - Tampa + corpo + tarugo 1520.SLDDRW,0,1
_SW_Detailing_Mode_,MSDCRVACE0031,38945,MSDCRVACE0031 - Cravo fecho 2ª folha.SLDDRW,0,1
_SW_Detailing_Mode_,MSDCRVACE0022,38949,MSDCRVACE0022 - fecho 3020.SLDDRW,0,1
_SW_Detailing_Mode_,MSDCRVACE0023,38947,MSDCRVACE0023 - fecho 3020.SLDDRW,0,1
_SW_Detailing_Mode_,EP05306004_E,38952,EP05306004_E - Testa 3060x1600x15 ; Testa 3060x1800x15 (old).SLDDRW,0,1
_SW_Detailing_Mode_,EP07009502,38954,EP07009502 - Dobradiça GG direita.SLDDRW,0,1
_SW_Detailing_Mode_,EP09009502,38956,EP09009502 - Escarear Dobradiça GG direita.SLDDRW,0,1
_SW_Detailing_Mode_,EP05009502,38957,EP05009502 - Dobradiça GG direita.SLDDRW,0,1
_SW_Detailing_Mode_,EP05009503,38960,EP05009503 - Cortar calço GG.SLDDRW,0,1
_SW_Detailing_Mode_,EP09009503,38963,EP09009503 - Roscar calço GG.SLDDRW,0,1
_SW_Detailing_Mode_,MSDMOLACE0955,38969,MSDMOLACE0955 - Mola 955-1500.SLDDRW,0,1
_SW_Detailing_Mode_,EP06306001,38985,EP06306001 - Caixa + roda fecho multiponto.SLDDRW,0,1
_SW_Detailing_Mode_,15,38987,15 - MontagemAcessórios(2022).SLDDRW,0,1
_SW_Detailing_Mode_,EP15289005,38988,EP15289005 - Especial LAVONI 2890R.SLDDRW,0,1
_SW_Detailing_Mode_,2890_Esp-Lavoni,38989,2890_Esp-Lavoni.SLDDRW,0,1
_SW_Detailing_Mode_,05,39002,05 - Balancés (2021).slddrt.SLDDRW,0,1
_SW_Detailing_Mode_,05,39003,05 - Balancés (2021).drwdot.SLDDRW,0,1
_SW_Detailing_Mode_,EP05306007,39033,EP05306007 - Régua 3060x1000x15.SLDDRW,0,1
_SW_Detailing_Mode_,EP05306003_D,39035,EP05306003_D - Testa 3060x1000x15 (old).SLDDRW,0,1
_SW_Detailing_Mode_,6000A6,39046,6000A6 aba curva.SLDDRW,0,1
_SW_Detailing_Mode_,EP05600001,39047,EP05600001 - Dob 6000 A6.SLDDRW,0,1
_SW_Detailing_Mode_,Topo.MicroVent.MultiP,39051,Topo.MicroVent.MultiP.SLDDRW,0,1
_SW_Detailing_Mode_,03-52-084,39052,03-52-084 -Topo.MicroVent.MultiP.SLDDRW,0,1
_SW_Detailing_Mode_,6000A6,39055,6000A6 aba direita.SLDDRW,0,1
_SW_Detailing_Mode_,EP07600001,39056,EP07600001 - Dobradiça 6000A6 direita.SLDDRW,0,1
_SW_Detailing_Mode_,EP05600001,39059,EP05600001 - Dobradiça direita 6000A6.SLDDRW,0,1
_SW_Detailing_Mode_,EP07600002,39057,EP07600002 - Dobradiça 6000A6 curva.SLDDRW,0,1
_SW_Detailing_Mode_,Base.MicroVent.MultiP,39060,Base.MicroVent.MultiP.SLDDRW,0,1
_SW_Detailing_Mode_,EP05600002,39062,EP05600002 - Dobradiça curva 6000A6.SLDDRW,0,1
_SW_Detailing_Mode_,EP09600001,39063,EP09600001 - Escarear dobradiça direita 6000 A6.SLDDRW,0,1
_SW_Detailing_Mode_,EP09600002,39064,EP09600002 - Escarear dobradiça curva 6000 A6.SLDDRW,0,1
_SW_Detailing_Mode_,EP05600003,39065,EP05600003 - Calço 6000A6.SLDDRW,0,1
_SW_Detailing_Mode_,EP09600003,39067,EP09600003 - Roscar calço 02-6A6-003-11.SLDDRW,0,1
_SW_Detailing_Mode_,03-30-143,39071,03-30-143 - Roda fecho - controlo dimensional.SLDDRW,0,1
_SW_Detailing_Mode_,03-30-141,39074,03-30-141 - Caixa-Espelho - controlo dimensional.SLDDRW,0,1
_SW_Detailing_Mode_,V3P,39087,V3P S-TEC.SLDDRW,0,1
_SW_Detailing_Mode_,MSDFIELDDOB0008,39098,"MSDFIELDDOB0008 - Fiel ø7x62,5 inox.SLDDRW",0,1
_SW_Detailing_Mode_,03-15-030,39138,03-15-030 - Tarugo 1530.SLDDRW,0,1
_SW_Detailing_Mode_,03-15-030,39140,03-15-030 - Tarugo 1530 2022 versao final.SLDDRW,0,1
_SW_Detailing_Mode_,MSDFIELDOB0010,39143,MSDFIELDOB0010 - Fiel ø7x93 inox.SLDDRW,0,1
_SW_Detailing_Mode_,Dobradiça,39146,Dobradiça 6000 A6.SLDDRW,0,1
_SW_Detailing_Mode_,EP06007001_B,39162,EP06007001_B - Boitier SECU 721.9253 (old).SLDDRW,0,1
_SW_Detailing_Mode_,EP06007001,39163,EP06007001 - Boitier SECU 721.9253.SLDDRW,0,1
_SW_Detailing_Mode_,MSDCRVOSC0011,39175,MSDCRVOSC0011 - Cravo 310020.SLDDRW,0,1
_SW_Detailing_Mode_,MSDCRVOSC0010,39177,MSDCRVOSC0010 - Cravo 310030.SLDDRW,0,1
_SW_Detailing_Mode_,MSDCRVOSC00009,39178,MSDCRVOSC00009 - 310040.SLDDRW,0,1
_SW_Detailing_Mode_,MSDCRVOSC0009,39179,MSDCRVOSC0009 - Cravo 310040.SLDDRW,0,1
